word,sentiment
latifçe,positive
bir tanem,positive
dizmek,positive
iyi gitmek,positive
azatlık,positive
azat,positive
efendicesine,positive
hamiyetperverlik,positive
bayram çocuğu,positive
ortama ayak uydurmak,positive
methini duymak,positive
hüsün,positive
ince eleyip sık dokumak,positive
zeyrek,positive
güvenilme,positive
baş tacı,positive
karaktersizlik,positive
muvaffak,positive
ferih fahur,positive
allanıp pullanmak,positive
barışmak,positive
insan evladı,positive
güvenilir,positive
dernek,positive
beraat etmek,positive
ehlîleşme,positive
serbestçe,positive
kolay,positive
temin etmek,positive
cesurca,positive
ayakları yere değmemek,positive
keresteli,positive
sağgörü,positive
devrim,positive
ışık,positive
diri kalmak,positive
derece almak,positive
ümit etmek,positive
müdellel,positive
doygunluk,positive
aşı olmak,positive
vicdanlı,positive
buluşma,positive
gönül rızası ile,positive
eyvallahı olmamak,positive
yol iz bilmek,positive
etekleri çalpara çalmak,positive
karıncaezmez,positive
keyfi tıkırında,positive
karagözlük etmek,positive
aşı vurmak,positive
nötralizm,positive
"çiçeği burnunda , çamuru karnında",positive
dünyayı anlamak,positive
zeyreklik,positive
muammer olmak,positive
iktifa etmek,positive
eşeğini sağlam kazığa bağlamak,positive
yüzünü güldürmek,positive
takdis,positive
takdim,positive
takdir,positive
müsamahakâr,positive
onurlanmak,positive
safiyet,positive
cömertlik,positive
nurlanmak,positive
insicamlı,positive
azize,positive
akilane,positive
ana yüreği,positive
baş tacı etmek,positive
çalgılı çağanaklı,positive
alnından öpmek,positive
şanslı,positive
helalinden,positive
sevinmek,positive
necabet,positive
teknik bilgi,positive
el uzluğu,positive
övücü,positive
güngörmüş,positive
sevinçten uçmak,positive
boğazını sevmek,positive
minnettar kalmak,positive
kafalı,positive
kazasızca,positive
diline sağlam olmak,positive
sigortalı,positive
mutlulanmak,positive
sevincinden ağzı kulaklarına varmak,positive
minnettarlık,positive
esen kalmak,positive
ıslah,positive
sadakat,positive
mail olmak,positive
güven beslemek,positive
fedakarlık,positive
nefis izzeti,positive
müstehap,positive
rüya gibi,positive
babayiğitçe,positive
cennet öküzü,positive
aklıselim,positive
müessir,positive
nar gibi,positive
huyuna suyuna gitmek,positive
müşerref olmak,positive
meclisara,positive
ahbap çavuş ilişkisi,positive
cesaretlendirme,positive
mütekâmil,positive
teşekkür etmek,positive
vadetmek,positive
gözü kamaşmak,positive
ikram,positive
makbul,positive
dünyayı tozpembe görmek,positive
kanaatkâr,positive
bağışık,positive
"çamuru karnında , çiçeği burnunda",positive
mükemmelleşmek,positive
görgülü,positive
işin kurdu olmak,positive
adamlık,positive
allameicihan olmak,positive
kişilikli,positive
gösteriş,positive
adilane,positive
tolerans gösterme,positive
natıka,positive
model,positive
mutena,positive
tenvir,positive
ehlileştirme,positive
borçsuz harçsız,positive
gepegencecik,positive
vefakâr,positive
intifa,positive
yılmaz,positive
karlı iş,positive
tam sırası,positive
maharetlilik,positive
kutsallık,positive
karagözlük,positive
nasip olmak,positive
zil takıp oynamak,positive
özleşmek,positive
yanağından kan damlamak,positive
cilalamak,positive
eline geçmek,positive
ohlamak,positive
yüzünün akı ile çıkmak,positive
abıru,positive
kapılmak,positive
ucuzlamak,positive
olur vermek,positive
bezeklemek,positive
inkılâp,positive
