word,sentiment
sonlanmak,negative
muaheze,negative
kafasızlık,negative
yaşta kalmış kavat pabucu gibi,negative
israf,negative
sahtekar,negative
delirme,negative
fiyatlı,negative
gönlü kara,negative
anlamazlık,negative
utanma,negative
atla arpayı dövüştürmek,negative
baskısız,negative
perdelemek,negative
gurura kapılmak,negative
ayaklar altına almak,negative
amansız,negative
ilgisizlik,negative
katırlık,negative
nevmit olmak,negative
dar darına,negative
gır,negative
tasvip etmemek,negative
davul çalsan işitmez,negative
taş atmak,negative
sınıfta çakmak,negative
ağzının içi yangın yerine dönmek,negative
kanış,negative
elisıkı,negative
öfkesi kabarmak,negative
öcü,negative
üstünden dökülmek,negative
dümenci,negative
şımarık,negative
pinti,negative
sürüklemek,negative
kurusıkı atmak,negative
dut gibi olmak,negative
altından kalkamamak,negative
menhus,negative
sersem olmak,negative
vızıldanmak,negative
deşmek,negative
unutmak,negative
ikinci plana düşmek,negative
tomruğa vermek,negative
mırmırık,negative
söylenti,negative
bölücülük,negative
müntehir,negative
alınmak,negative
şerefsiz,negative
nah,negative
reddihâkim,negative
mahalle karısı,negative
para dönmek,negative
eceli gelmek,negative
kumar ebesi,negative
ağrı sızı,negative
ettiğini yanına bırakmamak,negative
kafese koymak,negative
sersem sepelek,negative
başını derde sokmak,negative
bar bar,negative
gırtlağına basmak,negative
ölü,negative
kör karanlık,negative
renkten renge girmek,negative
acube,negative
eşekleşmek,negative
nem,negative
veriştirmek,negative
tecrübe tahtasına çevirmek,negative
açık olmak veya bozulmak,negative
çakaralmaz,negative
pohpohçu,negative
çene yetiştirmek,negative
Vandal,negative
sorunsal,negative
delilenmek,negative
yüzü karışmak,negative
zalimane,negative
ordubozanlık,negative
antisemit,negative
lanet,negative
heba olmak,negative
acı haber,negative
biber gibi yanmak,negative
rahatsızlık,negative
üstü başı dökülmek,negative
sokak kadını,negative
masalcı,negative
zedeli,negative
kalbi yerinden oynamak,negative
aklı durmak,negative
tuzak,negative
menenjit,negative
metreslik etmek,negative
güneş çarpmak,negative
etme,negative
tazyik etmek,negative
abazan,negative
kâfirlik,negative
fütur,negative
hatalı,negative
bahtsızca,negative
eşkıyalık etmek,negative
tatarcık,negative
burnundan getirmek,negative
amana gelmek,negative
aranmak,negative
kendini kaybetmek,negative
örtmek,negative
saplantılı,negative
taşa tutmak,negative
başı yastık yüzü görmemek,negative
acuze,negative
kâbına varamamak,negative
sabotaj yapmak,negative
satışa gelmek,negative
bedbaht,negative
başıbozuk,negative
sıvışık,negative
bir kenara atılmak,negative
yuları ele kaptırmak,negative
memnu olmak,negative
tuzlu,negative
yapmadığı kalmamak,negative
düş kırıklığı,negative
kupkuru etmek,negative
tuturuk,negative
çaptan düşmek,negative
toz olmak,negative
payını almak,negative
öldürücü,negative
çamaşır ertesi olmak,negative
fareler cirit oynamak,negative
ağzından kaçırmak,negative
can sıkmak,negative
allah'ın gazabı,negative
panayır yeri,negative
kaplumbağa yürüyüşü,negative
berhava,negative
sahtekârlık,negative
takılma,negative
cemaziyelevvelini bilmek,negative
ayakları dolaşmak,negative
betelenmek,negative
haddinden fazla,negative
kaza geçirmek,negative
kibrine dokunmak,negative
panik olmak,negative
davayı kaybetmek,negative
söze boğmak,negative
elinden bir kaza çıkmak,negative
endişe etmek,negative
elaman,negative
apoletleri sökülmek,negative
maşası olmak,negative
fena gözle bakmak,negative
dibek kafalı,negative
düşünmek,negative
hırsından çatlamak,negative
patlamak,negative
hainlik etmek,negative
anoreksia,negative
tiye almak,negative
yem koymak,negative
bungunluk,negative
aksilik çıkmak,negative
katil,negative
söze son vermek,negative
başından büyük işlere girişmek,negative
günah,negative
sahtekarlık,negative
oha,negative
kıskanç,negative
gözle yemek,negative
nefes nefese,negative
zimmetine geçirmek,negative
orostopol,negative
burunlamak,negative
güçbeğenir,negative
çırpıntı,negative
çiğleşmek,negative
vurdumduymazlıktan gelmek,negative
taraflı,negative
onaylamama,negative
iyilikbilmez,negative
çelme vurmak,negative
kahır yüzünden lütfa uğramak,negative
alacağı olsun,negative
hırıltıcı,negative
saçına kır düşmek,negative
şüpheli,negative
hayvanlaşmak,negative
ayak yapmak,negative
gürültü etmek,negative
çirkefçe,negative
abes bulmak,negative
terbiyesini vermek,negative
merhametsiz olmak,negative
uzak düşmek,negative
kafasını taştan taşa vurmak,negative
kalpsiz,negative
istikrarsızca,negative
andavallık,negative
göğüs geçirmek,negative
yiyip içmek,negative
papara yemek,negative
fodulluk,negative
yüreği götürmemek,negative
darılma,negative
kafası küflü,negative
aklından zoru olmak,negative
zevahiri kurtarmak,negative
ayartı,negative
buruk buruk,negative
çatlak zurna,negative
ikiz doğurmak,negative
kesesi elvermemek,negative
domuzluk etmek,negative
sinir harbi,negative
el kapısına düşmek,negative
yere baktırmak,negative
cıva zehirlenmesi,negative
ateşe tutmak,negative
karın zarı iltihabı,negative
berhane,negative
yöntemsiz,negative
didiklemek,negative
tombul,negative
dalaverecilik,negative
balkımak,negative
can düşmanı,negative
semeresiz,negative
gına gelmek,negative
dağıtmak,negative
kör,negative
gasbetmek,negative
kancık,negative
hilecilik,negative
yatağa bağlamak,negative
harcı olmamak,negative
menfur,negative
diriğ etmek,negative
yermeci,negative
sıçana dönmek,negative
kıpkızıl,negative
omuzları çökmek,negative
biçarelik,negative
muzırlık,negative
avutmak,negative
dargın,negative
zedelemek,negative
küf,negative
vazife kurbanı,negative
küp,negative
pas,negative
küs,negative
sırtından para kazanmak,negative
yüz vermemek,negative
bağışıklık yetersizliği,negative
oflaya puflaya,negative
yüz yüze getirmek,negative
köşe kadısı,negative
gazaba gelmek,negative
illet olmak,negative
cin olmadan şeytan çarpmak,negative
sakata gelmek,negative
büyük tutmak,negative
aval aval,negative
iştah kapamak,negative
ziyan etmek,negative
yüzünden düşen bin parça olmak,negative
karahumma,negative
müfsit,negative
içtenliksizlik,negative
iş mi,negative
perili,negative
pis,negative
absürt,negative
maslup,negative
fırıldak,negative
sakınmak,negative
hınçlı,negative
kayışdili,negative
yataklık etmek,negative
kolaycılık,negative
piç,negative
boğma,negative
yeşillenmek,negative
kekremsi,negative
kırağı vurmak,negative
ukubet,negative
pot,negative
elinden bir sakatlık çıkmak,negative
şıllık,negative
vayvaycılık,negative
sergin vermek,negative
nadan,negative
sonradan görmüş,negative
meraksız,negative
mevta,negative
iş şirazesinden çıkmak,negative
ağız açtırmamak,negative
para çıkışmamak,negative
puf,negative
anasının nikâhını istemek,negative
ayazlamak,negative
yelyutan,negative
tıkanıklık,negative
tatsızlık çıkarmak,negative
yüreği yaralı,negative
rağmen,negative
yüzüne bakmamak,negative
kapanmak,negative
nanik yapmak,negative
nişanını bozmak,negative
gözlerine mil çekmek,negative
boğak,negative
alıngan,negative
geçici,negative
yüreği kaldırmamak,negative
zılgıt vermek,negative
güvensizce,negative
olumsuz,negative
nadim,negative
özenmek,negative
uçup gitmek,negative
nedamet,negative
güç bela,negative
hâlsizlik,negative
ut açıcılık,negative
kameti artırmak,negative
işi pişirmek,negative
fitilcilik,negative
verim düşürmek,negative
suratını buruşturmak,negative
şedit,negative
kırdığı koz bini aşmak,negative
kalıpsız kıyafetsiz,negative
pürmelal,negative
takatini kesmek,negative
aldatmaca,negative
dramatize,negative
hevesi kalmamak,negative
üstüne tuz biber ekmek,negative
aklı beş karış havada olmak,negative
kavga,negative
gözleri yuvalarından uğramak,negative
sahtekâr,negative
yılışkan,negative
kurnazlık,negative
çivilemek,negative
rivayet,negative
gözleri dönmek,negative
şanssız,negative
yazma yitimi,negative
tilkilik,negative
gayrikabil,negative
savlet,negative
meydan dayağı yemek,negative
irrasyonalist,negative
miras yemek,negative
gıcık,negative
mankafa,negative
can almak,negative
dinamit,negative
ambargo,negative
ilaveli,negative
susak burunlu,negative
başına ekşimek,negative
tav olmak,negative
suikastçı,negative
zedeleniş,negative
laf cambazlığı yapmak,negative
takıntı,negative
lafı ağzına tıkamak,negative
hazmetmek,negative
çiriş gibi,negative
yenilmek,negative
deneyimsiz,negative
kara sevdalı,negative
hödüklük etmek,negative
sırtından kazanmak,negative
ahlakını bozmak,negative
hoppa,negative
sapla samanı karıştırmak,negative
imkânsızlaşma,negative
kaşıntı,negative
yenirce,negative
düğün pilavıyla dost ağırlamak,negative
darmadağınlık,negative
azap vermek,negative
yara açmak,negative
kanayan yara olmak,negative
başı taşa değmek,negative
sesini çıkarmamak,negative
yara işlemek,negative
kanaatsizce,negative
ayağının altına almak,negative
gavurluk etmek,negative
boynuz eğmek,negative
özezer,negative
akim,negative
yan bakış,negative
teltikli,negative
can dayanmamak,negative
iflâs,negative
civcivli,negative
iş ayağa düşmek,negative
kıl,negative
acemi çaylak,negative
kıt,negative
akma,negative
lakırtıyı ağzına tıkamak,negative
hayır kalmamak,negative
çemkirmek,negative
hırgür,negative
ne yazık ki,negative
yermeli,negative
baltayı taşa vurmak,negative
zevale ermek,negative
ciğeri sızlamak,negative
şahken şahbaz olmak,negative
kötülükçü,negative
kaynaşma,negative
kafasının kontağı atmak,negative
kucağına düşmek,negative
kışkırtıcılık,negative
kıçına kına yakmak,negative
yüzü kızarmak,negative
mızıldanmak,negative
suratına indirmek,negative
akse,negative
evelemek develemek,negative
kaygısızlık,negative
faşizan,negative
şantaj yapmak,negative
dalgınlıkla,negative
itişip kakışmak,negative
mukassi,negative
diklenmek,negative
etsiz,negative
aksu,negative
mecburiyet,negative
aksi,negative
ışıksızlık,negative
turfa olmak,negative
saparta yemek,negative
ifsat,negative
akur,negative
cahiliyet,negative
medeniyetsiz,negative
ayıp etmek,negative
hırtapoz,negative
yolda kalmak,negative
üzerinden dökülmek,negative
yırtıcı hayvan,negative
bilinçsizce,negative
ter ter,negative
duman etmek,negative
matrak geçmek,negative
vurma,negative
kaygı,negative
çöp tenekesi,negative
tedenni,negative
etkisizce,negative
ültimatom,negative
harp zengini,negative
isyan,negative
kuru kalabalık,negative
yara bere içinde olmak,negative
dama taşı gibi oynatmak,negative
taammüt,negative
ayarsız,negative
mecali kalmamak,negative
gururlanmak,negative
sıdkı sıyrılmak,negative
çevirmek,negative
dar ağacı,negative
susturma,negative
vınıltı,negative
alay,negative
ayyaş,negative
ruh hastası,negative
ağır yara,negative
vuruk,negative
miadı dolmak,negative
gözü akmak,negative
hırsızlık yapmak,negative
kabak başında patlamak,negative
alet,negative
iddiasızca,negative
apaşlık,negative
vaziyet almak,negative
pişkinlik,negative
yakasına sarılmak,negative
alan talan olmak,negative
eli mahkûm,negative
sapı silik,negative
günahını çekmek,negative
acemilik çekmek,negative
köpürme,negative
mahzun etmek,negative
deve tımarı,negative
bozuk para gibi harcamak,negative
güruh,negative
"al birini , vur birine",negative
başının altından çıkmak,negative
taksir,negative
necaset,negative
orman kaçkını,negative
maskesi düşmek,negative
kokmuş,negative
algı,negative
mızmız,negative
ipin ucunu kaçırmak,negative
kundaklamak,negative
kangren,negative
bağdaşmaz,negative
mahlukat,negative
muharriş,negative
dandik,negative
haincesine,negative
tekâpu,negative
ısırmak,negative
malul,negative
fâni,negative
cin damarı,negative
sövüntü,negative
atılmak,negative
az bulmak,negative
keşmekeşlik,negative
para saçmak,negative
sermestane,negative
bademcik iltihabı,negative
boynuz taktırmak,negative
makus,negative
açgözlülük,negative
defterinde yazmamak,negative
gözü üstünde kalmak,negative
vurdumduymazlık,negative
keskinci,negative
takbih etmek,negative
özür,negative
postuna saman doldurmak,negative
sel,negative
on paraya on takla atmak,negative
kıygınlık,negative
muharrik,negative
sözü ağzında bırakmak,negative
"anası sarımsak , babası soğan",negative
reddeylemek,negative
darağacına çekmek,negative
posasını çıkarmak,negative
korkaklık etmek,negative
kıtıra almak,negative
caka satmak,negative
gırtlağına sarılmak,negative
çemişlik etmek,negative
kabak kafalı,negative
itham etmek,negative
zıddına basmak,negative
günâh,negative
yıpratıcı,negative
gözlerinde şimşekler çakmak,negative
tefrika,negative
eskileşmek,negative
bıçak gibi saplanmak,negative
ana avrat küfretmek,negative
çirkefli,negative
ırgat pazarına döndürmek,negative
gıcık olmak,negative
battal olmak,negative
sıfır çekmek,negative
ikileme düşmek,negative
lösemit,negative
son,negative
körü körüne,negative
acayip,negative
üfürükçü,negative
müfrit,negative
gaddar,negative
kerhane,negative
dert sahibi,negative
vücudunu ortadan kaldırmak,negative
badireli,negative
aşırıcı,negative
kara düzen,negative
azaplı,negative
afyonunu patlatmak,negative
afyon yutmak,negative
yana yana,negative
hüzün çökmek,negative
yemek seçmek,negative
yolsuz,negative
kazdığı kuyuya kendisi düşmek,negative
bezdirici,negative
geç kalmak,negative
nikotin bağımlılığı,negative
benmerkezci,negative
seyyiat,negative
astronomik fiyat,negative
öksüzlük,negative
kaytarmacılık,negative
suyuna tirit,negative
suç,negative
hebenneka,negative
bellek yitimi,negative
güçlük,negative
ifrit,negative
özrü kabahatinden büyük,negative
kelle koşturmak,negative
piçleşmek,negative
berbat eylemek,negative
deveci,negative
gadirlik,negative
elinden almak,negative
yabancı gelmek,negative
moskofluk,negative
mezar kaçkını,negative
karşı gelmek,negative
kaldırıma düşmek,negative
komplo hazırlamak,negative
gâvur etmek,negative
dirliksizlik,negative
kavrayışsızca,negative
safsata,negative
tozmak,negative
çanak yalayıcı,negative
iflahını kesmek,negative
çapraza almak,negative
eğri yüz,negative
gün geçmek,negative
yırtıcı,negative
ağır kaçmak,negative
saka,negative
hıyaroğluhıyar,negative
paçavra,negative
niteliksizlik,negative
palyaço gibi,negative
tokat aşk eylemek,negative
boş yerine vurmak,negative
yüzsuyu dökmek,negative
sayrıl,negative
ettiğini çekmek,negative
avurtları çökmek,negative
zatülcenp,negative
zarf atmak,negative
hodkamlık,negative
tahripkâr,negative
sapa,negative
taş,negative
kaldırım kabadayılığı,negative
mezbele,negative
nahoş,negative
tiz,negative
kemre bağlamak,negative
terbiyesizlik yapmak,negative
neye uğradığını şaşırmak,negative
hayır gelmemek,negative
ızdıraplı,negative
sara,negative
çöpe dönmek,negative
bloke,negative
dürtüklemek,negative
müşkülat çıkarmak,negative
taarruz,negative
tıkınmak,negative
musallat etmek,negative
borçlu çıkmak,negative
illallah,negative
sari,negative
sızıldanmak,negative
manasızlık,negative
pabuç dilli,negative
tor,negative
çürük elma,negative
ocağına incir dikmek,negative
şarlatanca,negative
yüzüğü geriye çevirmek,negative
terbiyesizlik,negative
intizamsız,negative
pahalıya patlamak,negative
anaç,negative
kalbi kararmak,negative
burnunun doğrusuna gitmek,negative
ağzından burnundan getirmek,negative
enenmek,negative
zorgulu,negative
sıtmalık,negative
pericik,negative
kodesi boylamak,negative
sası,negative
karanlığı yırtmak,negative
kocakarılık,negative
tuh,negative
maça beyi gibi kurulmak,negative
anif,negative
sessizliğe gömülmek,negative
karısı ağızlı,negative
esmayı üstüne sıçratmak,negative
dengesizleştirmek,negative
kederli,negative
kötürüm olmak,negative
tanımazlık,negative
talimsiz,negative
lafı sulandırmak,negative
pöf,negative
kıyacı,negative
nahif,negative
şekilsizleşmek,negative
zaafa uğramak,negative
hâletinez,negative
facialaşmak,negative
kılı kıpırdamamak,negative
iticilik,negative
kin gütmek,negative
bitkinleşmek,negative
yağmacı,negative
raşitizm,negative
kavga kopmak,negative
sürgün gitmek,negative
dişlek,negative
telaşa düşürmek,negative
mağlup olmak,negative
çıban ağırşağı,negative
rezil etmek,negative
arapsaçı gibi,negative
açıklar livası olmak,negative
eline düşmek,negative
mahıv,negative
maymun iştahlı,negative
anut,negative
eli cebine gitmemek,negative
mırın kırın etmek,negative
çöreklenmek,negative
pespayelik,negative
gam çekmek,negative
cahillik,negative
lava etmek,negative
acından ölmek,negative
şiddet,negative
abliyi bırakmak,negative
başı dönmek,negative
göz koymak,negative
öksürüklü tıksırıklı,negative
yere yığılmak,negative
yan bakmak,negative
kuyruğunu kısmak,negative
bıçak bıçağa gelmek,negative
kazma,negative
kösteklenmek,negative
sıkıştırmak,negative
ayıp kaçmak,negative
pedofili,negative
ortam,negative
tefessüh,negative
yüksünmek,negative
sıkıntıya gelememek,negative
kusuntu,negative
etinden et kesmek,negative
astarı yüzünden pahalıya gelmek,negative
altını üstüne getirmek,negative
öle dirile,negative
asabilik,negative
karamak,negative
umacı,negative
çekingence,negative
ayakları geri geri gitmek,negative
mütebeddil,negative
yaylım ateş,negative
tecavüzkâr,negative
eteğini çekmek,negative
boş gezinmek,negative
kuş beyinli,negative
morali bozulma,negative
kötü kişi olmak,negative
kuyruğuna basmak,negative
foyasını belli etmek,negative
doymaz,negative
masal âleminde yaşamak,negative
zahmet,negative
cepçilik,negative
can derdinde olmak,negative
nahak,negative
dolaba gelmek,negative
mania,negative
ciğer yarası,negative
huysuz,negative
gönül bulantısı,negative
muhasara,negative
yem dökmek,negative
meyus,negative
kasıt,negative
tepesine binmek,negative
hapis giymek,negative
kahpecik,negative
taşırmak,negative
ayartıcı,negative
karantina,negative
gevşeme,negative
delibozuk,negative
ele avuca sığmamak,negative
insanda akıl koymamak,negative
patlak vermek,negative
katliam yapmak,negative
vuruş,negative
kündeye almak,negative
zahmetli,negative
kuvvet bulamamak,negative
başı derde girmek,negative
yeknesaklık,negative
teneşir paklamak,negative
nez hali,negative
imanı gevremek,negative
vay,negative
üzerine yürümek,negative
sağdıç emeği,negative
yumruklama,negative
yarım akıllı,negative
renk körlüğü,negative
vıcık vıcıklık,negative
obsesyon,negative
kıtlık,negative
erteletim,negative
şakşakçı,negative
azatsız,negative
esvapsızlık,negative
zart zurt,negative
gözü değmek,negative
efkarlı,negative
canının derdine düşmek,negative
ket vurmak,negative
çan çan,negative
bokluk,negative
kızamık,negative
çiğçiğ yemek,negative
astarı yüzünden pahalı olmak,negative
kapalı geçmek,negative
falakaya çekmek,negative
cadaloz,negative
zahmet çekmek,negative
aklını çelmek,negative
mânialı,negative
kara sürmek,negative
dağdan inme,negative
gürültü koparmak,negative
sokaklara düşmek,negative
piçlik,negative
çanına ot tıkmak,negative
dolgun,negative
kalıklık,negative
afra tafra,negative
cambazlık,negative
türbülans,negative
çıkıntılık etmek,negative
araya girmek,negative
noksan bulmak,negative
teslim bayrağı çekmek,negative
çöküntü,negative
kana kan istemek,negative
duyumsamazlık,negative
tersine gitmek,negative
eyeri boş kalmak,negative
tabiatsız,negative
velvele,negative
beleşçi,negative
sölpümek,negative
kangrenli,negative
kök söktürmek,negative
esefli,negative
esefle,negative
şabloncu,negative
hayhuy,negative
gönül kırmak,negative
gözleri evinden fırlamak,negative
anafilaksi,negative
ihtiraslıca,negative
sakatlamak,negative
cılkı çıkmak,negative
tezada düşmek,negative
ağır kayba uğramak,negative
kan oturmak,negative
ayaklarına kara sular inmek,negative
burnu büyük,negative
kıvranmak,negative
can başına sıçramak,negative
aldığı abdest ürküttüğü kurbağaya değmemek,negative
itimatsızlık,negative
düzen kurmak,negative
yere bakmak,negative
kredisi düşmek,negative
dağa çıkmak,negative
kodes,negative
utandırıcı,negative
baş edememek,negative
amoralist,negative
canını çıkarmak,negative
sırasız,negative
kırılmak,negative
canından bıkmak,negative
yok olmak,negative
ölüsü kınalı,negative
hürmetsizce,negative
işe karışmak,negative
zorlama,negative
kötü huylu,negative
ölürcesine,negative
muvazenesiz,negative
mapus,negative
sırnaşık,negative
eroinci,negative
rijit,negative
kabaca,negative
ağır hasta,negative
sigorta atmak,negative
iç çekmek,negative
üstüne yatmak,negative
öfkesi burnunda,negative
lenduha,negative
suyu ısınmak,negative
tertip,negative
adı batmak,negative
şuursuzlaşmak,negative
odunlaşma,negative
deneysiz,negative
kafa şişirmek,negative
darbe yemek,negative
özezerlik,negative
art niyetli,negative
on paralık,negative
riyakârcasına,negative
cinayet işlemek,negative
paniğe vermek,negative
kalp spazmı,negative
kemiklerini kırmak,negative
soğuk algınlığı,negative
fırttırmak,negative
kumar oynamak,negative
kalkmak,negative
patlayıcı,negative
haşlamak,negative
desteksiz atmak,negative
oyun oynamak,negative
makûs,negative
yaprak gibi titremek,negative
memnuniyetsiz,negative
tamahkârlık,negative
cudam,negative
gergince,negative
korkusundan altına kaçırmak,negative
hamallığını etmek,negative
iş inada binmek,negative
solumak,negative
kraldan çok kralcı olmak,negative
aferist,negative
yağmur yemek,negative
köylü kurnazlığı,negative
kabadayıca,negative
ismini cismini bilmemek,negative
sinirlenmek,negative
zihni bulanmak,negative
selamı sabahı kesmek,negative
tuz ekmek düşmanı,negative
kör talih,negative
uslandırmak,negative
mevsimsiz,negative
içi götürmemek,negative
gebertilmek,negative
nüzul inmek,negative
içgüvey,negative
itinasızca,negative
gâvurluk etmek,negative
ölü sezon,negative
sorumluluk,negative
çocuk pornosu,negative
kakışmak,negative
kaidesiz,negative
lavuk,negative
kündeye getirmek,negative
söz,negative
hırt,negative
zar zor,negative
ceza vermek,negative
neme gerekçilik,negative
çaresiz,negative
zırıldanmak,negative
ensesine binmek,negative
baba dostu,negative
halel gelmek,negative
seviyesiz,negative
akılsızlık etmek,negative
canı cebinde,negative
külçe gibi oturmak,negative
kolon kanseri,negative
güvendiği dağlara kar yağmak,negative
bedbinleşmek,negative
yetişmeyesi,negative
sarsak sursak,negative
dara getirmek,negative
zebunlaşmak,negative
derdine yanmak,negative
muattal,negative
madrabaz,negative
lüpçülük,negative
iki ateş arasında kalmak,negative
akın,negative
mahrum etmek,negative
mugalata,negative
kundakçılık,negative
kendinden geçmek,negative
seme,negative
selp,negative
bılkımak,negative
açlıktan imanı gevremek,negative
eksiklenmek,negative
şeytanlık etmek,negative
azgelişmiş,negative
kara yas,negative
ağzında büyümek,negative
maskaraya almak,negative
şerha,negative
kül bağlamak,negative
kısmetini ayağıyla tepmek,negative
kapatılmak,negative
işin içinden sıyrılmak,negative
üçkâğıtçı,negative
büyümek,negative
şerir,negative
kavga etmek,negative
şerit,negative
ıssızlık,negative
tükenik,negative
araz,negative
reddetmek,negative
tahripkar,negative
sert,negative
şekva,negative
ucuzcu,negative
boza olmak,negative
şevksiz,negative
övüngen,negative
unutkan,negative
telaşlılık,negative
dokunca,negative
dirsek çevirmek,negative
kusur işlemek,negative
kayıp,negative
haksız yere,negative
çirkinleşmek,negative
maske,negative
ölümcül günah,negative
ömrü vefa etmemek,negative
vergi kaçakçılığı,negative
sertelmek,negative
şikeste,negative
bıçkınlaşmak,negative
nameci,negative
gülünçleşmek,negative
ağzına tükürmek,negative
meşakkat,negative
yerde kalmak,negative
muğlak,negative
masnu,negative
işin kolayına kaçmak,negative
pabucu dama atılmak,negative
basiretsiz,negative
gazoz ağacı,negative
mütehakkim,negative
meteliksizlik,negative
yufka,negative
aba altından değnek göstermek,negative
yakasını bırakmamak,negative
zımbırtı,negative
tepesine dikilmek,negative
maltahumması,negative
boş gözlerle bakmak,negative
gökkandil,negative
dubaracı,negative
on parasız,negative
borcu olmak,negative
donatmak,negative
çocuğunu düşürmek,negative
arlı,negative
derin derin düşünmek,negative
kolay kontrol edilememe,negative
emoroit,negative
cinsel sapık,negative
yağcılık etmek,negative
tüh,negative
donuna etmek,negative
tersi dönmek,negative
bunak,negative
seciyesiz,negative
kurşun yemek,negative
kel kâhya,negative
ekşi surat,negative
sinir küpüne çevirmek,negative
diken üstünde olmak,negative
sefalet çekmek,negative
şavalak,negative
dert küpü,negative
suç işlemek,negative
ensest,negative
gayriihtiyari,negative
yere batmak,negative
yaya bırakmak,negative
hiddetlenmek,negative
yem,negative
alık,negative
büyük görmek,negative
müstebit,negative
yağ,negative
adlanmak,negative
içi dışına çıkmak,negative
heyheyleri tutmak,negative
sitemli,negative
namert,negative
canı boğazına gelmek,negative
tıknefes,negative
yaygara,negative
yaş,negative
ürküntülü,negative
kofti,negative
hınç almak,negative
cana kıymak,negative
yanlış,negative
ayağına kara sular inmek,negative
bozuntuya uğramak,negative
sözü kesmek,negative
asap,negative
köpekoğlu,negative
yerin dibine batmak,negative
çatışmak,negative
masal,negative
çarşamba karısı,negative
jandarma,negative
kurusıkı atıcılık,negative
sersemletmek,negative
dubara,negative
yoğun,negative
vık vık,negative
sinir argınlığı,negative
illallah etmek,negative
yok,negative
gözlerinin içine kadar kızarmak,negative
yoz,negative
aklına takmak,negative
fiili bozuk,negative
kelleyi koltuğun altına almak,negative
maraz,negative
sümsükleşmek,negative
aykırı olmak,negative
körleşmek,negative
kumarhanecilik,negative
yumurtalık kisti,negative
hıçkırık tutmak,negative
zibidi,negative
eli ayağına dolaşmak,negative
ağır aksak,negative
ağaç olmak,negative
bulgu,negative
hayalı,negative
yuh,negative
ateş parçası,negative
kerhaneci,negative
denizden çıkmış balığa dönmek,negative
sivilce,negative
yüzünü görmemek,negative
dayatmak,negative
kütükleşmek,negative
mariz,negative
sözlü saldırı,negative
tiksinç,negative
nalan,negative
eşeklik,negative
kederlenmek,negative
kokozlanmak,negative
yakışıksız kaçmak,negative
vırlamak,negative
karaktersiz,negative
yükseklik fobisi,negative
ahlat,negative
ciğerine işlemek,negative
tecavüzkar,negative
sığ,negative
iltihabi hastalık,negative
elinde patlamak,negative
yanaşma,negative
pahalılaşmak,negative
içini sıkmak,negative
engelli,negative
başına balta olmak,negative
haksız,negative
ahmak,negative
yavanlık,negative
bağrına taş basmak,negative
darmadağın olmak,negative
düş kırıklığına uğramak,negative
kapana düşürmek,negative
dünya kelamı etmek,negative
düşmanlık,negative
ayıltı,negative
patırtı,negative
külçe kesilmek,negative
avallaşmak,negative
çengel takmak,negative
kusurlu,negative
eli kolu bağlı kalmak,negative
kan dere gibi akmak,negative
gözüne batmak,negative
vurgun yemek,negative
tavşan boku gibi,negative
gönlü kırılmak,negative
çöpten çelebi,negative
lakayıt kalmak,negative
yenilik korkusu,negative
eşeklik etmek,negative
maymuna çevirmek,negative
büyüklenmek,negative
iblis,negative
mıhsıçtılık,negative
bulut,negative
fakr,negative
saldırıcı,negative
korkusundan altına yapmak,negative
ilerisini gerisini hesaplamamak,negative
rüyasında görememek,negative
madikçi,negative
keçileri kaçırmak,negative
dayaklık,negative
mide fesadına uğramak,negative
fani,negative
yoklaşmak,negative
dar zaman,negative
veryansın,negative
atak,negative
dalâlet,negative
küçük dilini yutmak,negative
paçoz,negative
zom,negative
zor,negative
tasfiye,negative
yüzkarası,negative
bağdamak,negative
çamura yatmak,negative
alay etmek,negative
müşkülat,negative
murdar etmek,negative
can havliyle,negative
avantacı,negative
ıssızlık çökmek,negative
gerilla,negative
eroin müptelası,negative
bilgiçlik taslamak,negative
rezili çıkmak,negative
masal anlatmak,negative
alev almak,negative
boynuz isterken kulaktan olmak,negative
kafa tutmak,negative
çıbanbaşı,negative
zührevi hastalık,negative
taşlaşmak,negative
içi daralmak,negative
saç sakal birbirine karışmak,negative
terörcülük,negative
reçete gibi,negative
biçimsiz,negative
kapitülasyon,negative
yosmalık,negative
eli sopalı,negative
pürhiddet,negative
ateş,negative
kirletmek,negative
zararına,negative
parlama,negative
sinir etmek,negative
ceza almak,negative
ölüm sükûtu,negative
ateş gibi yanmak,negative
kestiği tırnak olamamak,negative
epilepsi,negative
işler arapsaçına dönmek,negative
şemme,negative
bizar etmek,negative
avantalı,negative
müteessir olmak,negative
gönülsüzlük,negative
küfür savurmak,negative
aşırı etkin,negative
dejenere etmek,negative
kaput olmak,negative
pörsümek,negative
sofistike,negative
nefesi tutulmak,negative
kayşa,negative
morfinman,negative
kısmetine mâni olmak,negative
felç olmak,negative
patavatsızca,negative
kılıktan kılığa girmek,negative
ağız kalabalığına getirmek,negative
düttürü,negative
muallakta olmak,negative
kudurgan,negative
dehşetlenmek,negative
surat kalmamak,negative
hasta etmek,negative
sulanma,negative
yıprak,negative
emektar,negative
gözü kaçmak,negative
bangırdamak,negative
siklememek,negative
büyük bilmek,negative
gönül maskarası,negative
muma döndürmek,negative
zayiat vermek,negative
nal deyip mıh dememek,negative
rütbe indirme,negative
fenalaşma,negative
kurum kurum kurulmak,negative
umut kırıklığı,negative
haksızcasına,negative
